id,Fleet,Fleet_name,Used,Kind,Sex,Bin,Obs,Exp,Dev,effN,Nsamp_in,Nsamp_adj
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,243,0.02283105,0.022834709,-3.6589999999892e-06,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,247,0.02283105,0.022836432,-5.38199999999128e-06,1846.5049,451.25,451.25
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,5,0.032876712,0.032879612,-2.89999999996543e-06,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,7,0.032876712,0.032886926,-1.02139999999737e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,9,0.032876712,0.03289668,-1.99679999999675e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,11,0.032876712,0.032903177,-2.64649999999755e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,13,0.032876712,0.032905289,-2.85769999999672e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,15,0.032876712,0.032910291,-3.35789999999711e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,17,0.032876712,0.032934861,-5.81489999999726e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,19,0.032876712,0.033004519,-0.000127806999999966,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,21,0.032876712,0.033155151,-0.000278438999999957,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,23,0.046466648,0.033415499,0.013051149,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,25,0.053282088,0.033812442,0.019469646,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,27,0.04238967,0.034347766,0.00804190400000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,29,0.032876712,0.034999081,-0.00212236899999997,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,31,0.035968598,0.035760964,0.000207634000000026,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,33,0.0342904,0.036630705,-0.00234030499999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,35,0.053575194,0.037644913,0.015930281,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,37,0.042703114,0.038887416,0.00381569800000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,39,0.045269576,0.040605474,0.00466410200000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,41,0.060330988,0.043007918,0.01732307,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,43,0.060574782,0.046334572,0.01424021,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,45,0.076571486,0.05091057,0.025660916,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,47,0.047749702,0.05700067,-0.00925096799999997,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,49,0.09613425,0.06480769,0.0313265599999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,51,0.045957616,0.07508783,-0.029130214,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,53,0.065624522,0.08731377,-0.021689248,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,55,0.068665558,0.1015583,-0.032892742,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,57,0.09859017,0.11783927,-0.0192491,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,59,0.187005738,0.13915374,0.047851998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,61,0.146525832,0.16077563,-0.0142497980000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,63,0.220596312,0.18691453,0.0336817820000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,65,0.174661968,0.21712011,-0.042458142,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,67,0.182756478,0.25008052,-0.0673240419999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,69,0.260957616,0.28961607,-0.0286584539999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,71,0.321061552,0.33279901,-0.011737458,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,73,0.440305518,0.38030412,0.0600013979999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,75,0.483991526,0.4384673,0.0455242260000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,77,0.496890152,0.49425761,0.00263254200000002,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,79,0.503487006,0.56184011,-0.0583531040000002,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,81,0.703597766,0.63369802,0.0698997459999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,83,0.689921938,0.7034287,-0.013506762,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,85,0.720306638,0.7769476,-0.056640962,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,87,0.904816026,0.8615055,0.0433105260000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,89,0.98358168,0.9340252,0.0495564799999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,91,0.899648244,1.0039434,-0.104295156,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,93,1.09518913,1.0693307,0.0258584300000002,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,95,1.008563392,1.1295692,-0.121005808,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,97,1.269672222,1.1831719,0.086500322,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,99,1.1690406,1.2209523,-0.0519116999999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,101,1.159556084,1.2472421,-0.0876860159999995,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,103,1.410486442,1.2612814,0.149205042000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,105,1.053222472,1.2627933,-0.209570828,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,107,1.4341518,1.2519952,0.1821566,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,109,1.173303562,1.2295644,-0.0562608379999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,111,1.074060884,1.1965715,-0.122510616,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,113,1.1642709,1.1543934,0.00987749999999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,115,0.9909905,1.104607,-0.1136165,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,117,1.31691153,1.0488777,0.26803383,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,119,0.910706732,0.9888691,-0.0781623679999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,121,0.865544868,0.9261585,-0.0606136320000004,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,123,0.912435652,0.8621805,0.0502551519999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,125,0.697185736,0.7981874,-0.101001664,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,127,0.881928684,0.735231,0.146697684,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,129,0.648668236,0.67415662,-0.0254883840000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,131,0.523029292,0.61561811,-0.0925888180000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,133,0.644316356,0.5600875,0.0842288559999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,135,0.551306874,0.50788055,0.0434263240000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,137,0.433549902,0.45918031,-0.0256304080000002,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,139,0.699829146,0.75368943,-0.053860284,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,143,0.608810368,0.59125817,0.0175521979999996,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,147,0.5287292,0.46665803,0.0620711700000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,151,0.442556078,0.36716576,0.075390318,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,155,0.307446786,0.28191134,0.025535446,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,159,0.250086098,0.21885941,0.031226688,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,163,0.131863252,0.17153482,-0.0396715680000001,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,167,0.161279436,0.13151901,0.029760426,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,171,0.066981876,0.10610266,-0.039120784,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,175,0.0620735580000001,0.08335814,-0.0212845819999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,179,0.092738832,0.06991881,0.022820022,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,183,0.052865394,0.05779933,-0.00493393599999998,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,187,0.06562012,0.050768094,0.014852026,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,191,0.040127836,0.044945459,-0.00481762299999996,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,195,0.032876712,0.041166889,-0.00829017699999996,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,199,0.04024157,0.038605662,0.00163590800000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,203,0.03420217,0.036566454,-0.00236428399999999,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,207,0.03917493,0.03540802,0.00376691000000003,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,211,0.032876712,0.034578366,-0.00170165399999996,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,215,0.032876712,0.033945348,-0.00106863599999997,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,219,0.032876712,0.033592259,-0.000715546999999962,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,223,0.03549345,0.033349679,0.00214377100000004,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,227,0.032876712,0.033177264,-0.000300551999999968,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,231,0.032876712,0.033065205,-0.000188492999999963,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,235,0.032876712,0.032999155,-0.000122442999999965,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,239,0.032876712,0.03295537,-7.86579999999676e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,243,0.032876712,0.032926673,-4.99609999999665e-05,8896.7412,3496.85,3496.85
01-Diagnostic_1F,10,F10_REC.NZ.3,yes,SIZE,1,247,0.032876712,0.032956848,-8.01359999999668e-05,8896.7412,3496.85,3496.85
