year,month,fleet,Nsamp,length,freq
1996,11,16,55.2081,250,0
1996,11,16,55.2081,255,0
1996,11,16,55.2081,260,0
1996,11,16,55.2081,265,0
1996,11,16,55.2081,270,0
1996,11,16,55.2081,275,0
1996,11,16,55.2081,280,0
1996,11,16,55.2081,285,0
1996,11,16,55.2081,290,0
1996,11,16,55.2081,295,0
1996,11,16,55.2081,300,0
1996,11,16,55.2081,305,0
1996,11,16,55.2081,310,0
1996,11,16,55.2081,315,0
1996,11,16,55.2081,320,0
1996,11,16,55.2081,325,0
1996,11,16,55.2081,330,0
1998,11,16,381.896,20,0
1998,11,16,381.896,25,0
1998,11,16,381.896,30,0
1998,11,16,381.896,35,0
1998,11,16,381.896,40,0
1998,11,16,381.896,45,0
1998,11,16,381.896,50,0
1998,11,16,381.896,55,0
1998,11,16,381.896,60,0
1998,11,16,381.896,65,0
1998,11,16,381.896,70,0
1998,11,16,381.896,75,0
1998,11,16,381.896,80,0
1998,11,16,381.896,85,0
1998,11,16,381.896,90,0
1998,11,16,381.896,95,0
1998,11,16,381.896,100,0.06161
1998,11,16,381.896,105,0
1998,11,16,381.896,110,0
1998,11,16,381.896,115,0
1998,11,16,381.896,120,0.06161
1998,11,16,381.896,125,0
1998,11,16,381.896,130,0.12322
1998,11,16,381.896,135,0.06161
1998,11,16,381.896,140,0.12322
1998,11,16,381.896,145,0.30805
1998,11,16,381.896,150,0.06161
1998,11,16,381.896,155,0.36966
1998,11,16,381.896,160,0.98576
1998,11,16,381.896,165,13.5534
1998,11,16,381.896,170,33.1443
1998,11,16,381.896,175,19.5296
1998,11,16,381.896,180,77.9317
1998,11,16,381.896,185,106.332
1998,11,16,381.896,190,47.0054
1998,11,16,381.896,195,28.4003
1998,11,16,381.896,200,16.7568
1998,11,16,381.896,205,10.9658
1998,11,16,381.896,210,10.5346
1998,11,16,381.896,215,10.473
1998,11,16,381.896,220,5.11326
1998,11,16,381.896,225,0
1998,11,16,381.896,230,0
1998,11,16,381.896,235,0
1998,11,16,381.896,240,0
1998,11,16,381.896,245,0
1998,11,16,381.896,250,0
1998,11,16,381.896,255,0
1998,11,16,381.896,260,0
1998,11,16,381.896,265,0
1998,11,16,381.896,270,0
1998,11,16,381.896,275,0
1998,11,16,381.896,280,0
1998,11,16,381.896,285,0
1998,11,16,381.896,290,0
1998,11,16,381.896,295,0
1998,11,16,381.896,300,0
1998,11,16,381.896,305,0
1998,11,16,381.896,310,0
1998,11,16,381.896,315,0
1998,11,16,381.896,320,0
1998,11,16,381.896,325,0
1998,11,16,381.896,330,0
1999,11,16,316.23,20,0
1999,11,16,316.23,25,0
1999,11,16,316.23,30,0
1999,11,16,316.23,35,0
1999,11,16,316.23,40,0
1999,11,16,316.23,45,0
1999,11,16,316.23,50,0
1999,11,16,316.23,55,0
1999,11,16,316.23,60,0
1999,11,16,316.23,65,0
1999,11,16,316.23,70,0
1999,11,16,316.23,75,0
1999,11,16,316.23,80,0
1999,11,16,316.23,85,0
1999,11,16,316.23,90,0
1999,11,16,316.23,95,0
1999,11,16,316.23,100,0
1999,11,16,316.23,105,0
1999,11,16,316.23,110,0
1999,11,16,316.23,115,0
1999,11,16,316.23,120,0
1999,11,16,316.23,125,0
1999,11,16,316.23,130,0.08914
1999,11,16,316.23,135,0.08914
1999,11,16,316.23,140,0
1999,11,16,316.23,145,0
1999,11,16,316.23,150,0.08914
1999,11,16,316.23,155,0.26742
1999,11,16,316.23,160,1.69367
1999,11,16,316.23,165,3.2982
1999,11,16,316.23,170,56.1862
1999,11,16,316.23,175,47.7555
1999,11,16,316.23,180,87.31
1999,11,16,316.23,185,11.4991
1999,11,16,316.23,190,71.3915
1999,11,16,316.23,195,30.1433
1999,11,16,316.23,200,3.65476
1999,11,16,316.23,205,1.60453
1999,11,16,316.23,210,0.80226
1999,11,16,316.23,215,0.08914
1999,11,16,316.23,220,0.26742
1999,11,16,316.23,225,0
1999,11,16,316.23,230,0
1999,11,16,316.23,235,0
1999,11,16,316.23,240,0
1999,11,16,316.23,245,0
1999,11,16,316.23,250,0
1999,11,16,316.23,255,0
1999,11,16,316.23,260,0
1999,11,16,316.23,265,0
1999,11,16,316.23,270,0
1999,11,16,316.23,275,0
1999,11,16,316.23,280,0
1999,11,16,316.23,285,0
1999,11,16,316.23,290,0
1999,11,16,316.23,295,0
1999,11,16,316.23,300,0
1999,11,16,316.23,305,0
1999,11,16,316.23,310,0
1999,11,16,316.23,315,0
1999,11,16,316.23,320,0
1999,11,16,316.23,325,0
1999,11,16,316.23,330,0
2002,8,16,57.7752,20,0
2002,8,16,57.7752,25,0
2002,8,16,57.7752,30,0
2002,8,16,57.7752,35,0
2002,8,16,57.7752,40,0
2002,8,16,57.7752,45,0
2002,8,16,57.7752,50,0
2002,8,16,57.7752,55,0
2002,8,16,57.7752,60,0
2002,8,16,57.7752,65,0
2002,8,16,57.7752,70,0
2002,8,16,57.7752,75,0
2002,8,16,57.7752,80,0
2002,8,16,57.7752,85,0
2002,8,16,57.7752,90,0
2002,8,16,57.7752,95,0
2002,8,16,57.7752,100,0
2002,8,16,57.7752,105,0
2002,8,16,57.7752,110,0
2002,8,16,57.7752,115,0
2002,8,16,57.7752,120,0
2002,8,16,57.7752,125,0
2002,8,16,57.7752,130,0
2002,8,16,57.7752,135,0
2002,8,16,57.7752,140,0.1606
2002,8,16,57.7752,145,0.1606
2002,8,16,57.7752,150,0
2002,8,16,57.7752,155,0.32119
2002,8,16,57.7752,160,0.1606
2002,8,16,57.7752,165,5.39187
2002,8,16,57.7752,170,2.64818
2002,8,16,57.7752,175,2.81722
2002,8,16,57.7752,180,5.75405
2002,8,16,57.7752,185,12.1505
2002,8,16,57.7752,190,6.79627
2002,8,16,57.7752,195,8.08104
2002,8,16,57.7752,200,1.24379
2002,8,16,57.7752,205,4.02003
2002,8,16,57.7752,210,2.24502
2002,8,16,57.7752,215,3.00702
2002,8,16,57.7752,220,0.48179
2002,8,16,57.7752,225,2.33543
2002,8,16,57.7752,230,0
2002,8,16,57.7752,235,0
2002,8,16,57.7752,240,0
2002,8,16,57.7752,245,0
2002,8,16,57.7752,250,0
2002,8,16,57.7752,255,0
2002,8,16,57.7752,260,0
2002,8,16,57.7752,265,0
2002,8,16,57.7752,270,0
2002,8,16,57.7752,275,0
2002,8,16,57.7752,280,0
2002,8,16,57.7752,285,0
2002,8,16,57.7752,290,0
2002,8,16,57.7752,295,0
2002,8,16,57.7752,300,0
2002,8,16,57.7752,305,0
2002,8,16,57.7752,310,0
2002,8,16,57.7752,315,0
2002,8,16,57.7752,320,0
2002,8,16,57.7752,325,0
2002,8,16,57.7752,330,0
2002,11,16,66.9584,20,0
2002,11,16,66.9584,25,0
2002,11,16,66.9584,30,0
2002,11,16,66.9584,35,0
2002,11,16,66.9584,40,0
2002,11,16,66.9584,45,0
2002,11,16,66.9584,50,0
2002,11,16,66.9584,55,0
2002,11,16,66.9584,60,0
2002,11,16,66.9584,65,0
2002,11,16,66.9584,70,0
2002,11,16,66.9584,75,0
2002,11,16,66.9584,80,0
2002,11,16,66.9584,85,0
2002,11,16,66.9584,90,0
2002,11,16,66.9584,95,0
2002,11,16,66.9584,100,0
2002,11,16,66.9584,105,0
2002,11,16,66.9584,110,0
2002,11,16,66.9584,115,0
2002,11,16,66.9584,120,0
2002,11,16,66.9584,125,0
2002,11,16,66.9584,130,0
2002,11,16,66.9584,135,0.36754
2002,11,16,66.9584,140,0.24503
2002,11,16,66.9584,145,0.61257
2002,11,16,66.9584,150,0.61257
2002,11,16,66.9584,155,0.73508
2002,11,16,66.9584,160,0.85759
2002,11,16,66.9584,165,3.63289
2002,11,16,66.9584,170,2.08273
2002,11,16,66.9584,175,2.06147
2002,11,16,66.9584,180,3.04158
2002,11,16,66.9584,185,2.94032
2002,11,16,66.9584,190,7.85709
2002,11,16,66.9584,195,8.3684
2002,11,16,66.9584,200,9.65227
2002,11,16,66.9584,205,12.465
2002,11,16,66.9584,210,4.693
2002,11,16,66.9584,215,2.67404
2002,11,16,66.9584,220,0.95885
2002,11,16,66.9584,225,1.55016
2002,11,16,66.9584,230,0.12251
2002,11,16,66.9584,235,0.71382
2002,11,16,66.9584,240,0.71382
2002,11,16,66.9584,245,0
2002,11,16,66.9584,250,0
2002,11,16,66.9584,255,0
2002,11,16,66.9584,260,0
2002,11,16,66.9584,265,0
2002,11,16,66.9584,270,0
2002,11,16,66.9584,275,0
2002,11,16,66.9584,280,0
2002,11,16,66.9584,285,0
2002,11,16,66.9584,290,0
2002,11,16,66.9584,295,0
2002,11,16,66.9584,300,0
2002,11,16,66.9584,305,0
2002,11,16,66.9584,310,0
2002,11,16,66.9584,315,0
2002,11,16,66.9584,320,0
2002,11,16,66.9584,325,0
2002,11,16,66.9584,330,0
2003,2,16,14.8191,20,0
2003,2,16,14.8191,25,0
2003,2,16,14.8191,30,0
2003,2,16,14.8191,35,0
2003,2,16,14.8191,40,0
2003,2,16,14.8191,45,0
2003,2,16,14.8191,50,0
2003,2,16,14.8191,55,0
2003,2,16,14.8191,60,0
2003,2,16,14.8191,65,0
2003,2,16,14.8191,70,0
2003,2,16,14.8191,75,0
2003,2,16,14.8191,80,0
2003,2,16,14.8191,85,0
2003,2,16,14.8191,90,0
2003,2,16,14.8191,95,0
2003,2,16,14.8191,100,0
2003,2,16,14.8191,105,0
2003,2,16,14.8191,110,0
2003,2,16,14.8191,115,0.25045
2003,2,16,14.8191,120,0.25045
2003,2,16,14.8191,125,0
2003,2,16,14.8191,130,0.25045
2003,2,16,14.8191,135,0.50089
2003,2,16,14.8191,140,0.37567
2003,2,16,14.8191,145,0.87656
2003,2,16,14.8191,150,0.94185
2003,2,16,14.8191,155,1.19229
2003,2,16,14.8191,160,1.44809
2003,2,16,14.8191,165,0.81662
2003,2,16,14.8191,170,1.19229
2003,2,16,14.8191,175,1.13236
2003,2,16,14.8191,180,1.50802
2003,2,16,14.8191,185,1.69853
2003,2,16,14.8191,190,1.50802
2003,2,16,14.8191,195,0.25045
2003,2,16,14.8191,200,0
2003,2,16,14.8191,205,0.37567
2003,2,16,14.8191,210,0
2003,2,16,14.8191,215,0.12522
2003,2,16,14.8191,220,0.12522
2003,2,16,14.8191,225,0
2003,2,16,14.8191,230,0
2003,2,16,14.8191,235,0
2003,2,16,14.8191,240,0
2003,2,16,14.8191,245,0
2003,2,16,14.8191,250,0
2003,2,16,14.8191,255,0
2003,2,16,14.8191,260,0
2003,2,16,14.8191,265,0
2003,2,16,14.8191,270,0
2003,2,16,14.8191,275,0
2003,2,16,14.8191,280,0
2003,2,16,14.8191,285,0
2003,2,16,14.8191,290,0
2003,2,16,14.8191,295,0
2003,2,16,14.8191,300,0
2003,2,16,14.8191,305,0
2003,2,16,14.8191,310,0
2003,2,16,14.8191,315,0
2003,2,16,14.8191,320,0
2003,2,16,14.8191,325,0
2003,2,16,14.8191,330,0
2003,5,16,53.8261,20,0
2003,5,16,53.8261,25,0
2003,5,16,53.8261,30,0
2003,5,16,53.8261,35,0
2003,5,16,53.8261,40,0
2003,5,16,53.8261,45,0
2003,5,16,53.8261,50,0
2003,5,16,53.8261,55,0
2003,5,16,53.8261,60,0
2003,5,16,53.8261,65,0
2003,5,16,53.8261,70,0
2003,5,16,53.8261,75,0
2003,5,16,53.8261,80,0
2003,5,16,53.8261,85,0
2003,5,16,53.8261,90,2.31512
2003,5,16,53.8261,95,0
2003,5,16,53.8261,100,0
2003,5,16,53.8261,105,0
2003,5,16,53.8261,110,1.15156
2003,5,16,53.8261,115,0
2003,5,16,53.8261,120,0
2003,5,16,53.8261,125,0.32095
2003,5,16,53.8261,130,0.10698
2003,5,16,53.8261,135,0.10698
2003,5,16,53.8261,140,0.21397
2003,5,16,53.8261,145,0.32095
2003,5,16,53.8261,150,0.42794
2003,5,16,53.8261,155,0.21397
2003,5,16,53.8261,160,0.32095
2003,5,16,53.8261,165,1.36552
2003,5,16,53.8261,170,5.05817
2003,5,16,53.8261,175,6.31671
2003,5,16,53.8261,180,4.96445
2003,5,16,53.8261,185,14.8415
2003,5,16,53.8261,190,5.58108
2003,5,16,53.8261,195,2.95702
2003,5,16,53.8261,200,1.36552
2003,5,16,53.8261,205,2.31512
2003,5,16,53.8261,210,3.2407
2003,5,16,53.8261,215,0.10698
2003,5,16,53.8261,220,0.10698
2003,5,16,53.8261,225,0
2003,5,16,53.8261,230,0
2003,5,16,53.8261,235,0
2003,5,16,53.8261,240,0
2003,5,16,53.8261,245,0
2003,5,16,53.8261,250,0
2003,5,16,53.8261,255,0
2003,5,16,53.8261,260,0
2003,5,16,53.8261,265,0
2003,5,16,53.8261,270,0
2003,5,16,53.8261,275,0
2003,5,16,53.8261,280,0
2003,5,16,53.8261,285,0
2003,5,16,53.8261,290,0
2003,5,16,53.8261,295,0
2003,5,16,53.8261,300,0.10698
2003,5,16,53.8261,305,0
2003,5,16,53.8261,310,0
2003,5,16,53.8261,315,0
2003,5,16,53.8261,320,0
2003,5,16,53.8261,325,0
2003,5,16,53.8261,330,0
2003,8,16,33.8404,20,0
2003,8,16,33.8404,25,0
2003,8,16,33.8404,30,0
2003,8,16,33.8404,35,0
2003,8,16,33.8404,40,0
2003,8,16,33.8404,45,0
2003,8,16,33.8404,50,0
2003,8,16,33.8404,55,0
2003,8,16,33.8404,60,0
2003,8,16,33.8404,65,0
2003,8,16,33.8404,70,0
2003,8,16,33.8404,75,0
2003,8,16,33.8404,80,0
2003,8,16,33.8404,85,0
2003,8,16,33.8404,90,0
2003,8,16,33.8404,95,0
2003,8,16,33.8404,100,0
2003,8,16,33.8404,105,0.10254
2003,8,16,33.8404,110,0
2003,8,16,33.8404,115,0
2003,8,16,33.8404,120,0.20508
2003,8,16,33.8404,125,0
2003,8,16,33.8404,130,0
2003,8,16,33.8404,135,0.20508
2003,8,16,33.8404,140,0
2003,8,16,33.8404,145,0
2003,8,16,33.8404,150,0
2003,8,16,33.8404,155,0
2003,8,16,33.8404,160,0.20508
2003,8,16,33.8404,165,1.24923
2003,8,16,33.8404,170,1.65938
2003,8,16,33.8404,175,3.95276
2003,8,16,33.8404,180,6.65629
2003,8,16,33.8404,185,1.12792
2003,8,16,33.8404,190,4.26037
2003,8,16,33.8404,195,6.55375
2003,8,16,33.8404,200,3.31876
2003,8,16,33.8404,205,0.92284
2003,8,16,33.8404,210,0.41015
2003,8,16,33.8404,215,0.30761
2003,8,16,33.8404,220,1.24923
2003,8,16,33.8404,225,1.35177
2003,8,16,33.8404,230,0
2003,8,16,33.8404,235,0
2003,8,16,33.8404,240,0
2003,8,16,33.8404,245,0
2003,8,16,33.8404,250,0
2003,8,16,33.8404,255,0
2003,8,16,33.8404,260,0
2003,8,16,33.8404,265,0
2003,8,16,33.8404,270,0
2003,8,16,33.8404,275,0
2003,8,16,33.8404,280,0
2003,8,16,33.8404,285,0
2003,8,16,33.8404,290,0
2003,8,16,33.8404,295,0
2003,8,16,33.8404,300,0
2003,8,16,33.8404,305,0
2003,8,16,33.8404,310,0
2003,8,16,33.8404,315,0.10254
2003,8,16,33.8404,320,0
2003,8,16,33.8404,325,0
2003,8,16,33.8404,330,0
2004,2,16,8.95431,20,0
2004,2,16,8.95431,25,0
2004,2,16,8.95431,30,0
2004,2,16,8.95431,35,0
2004,2,16,8.95431,40,0
2004,2,16,8.95431,45,0
2004,2,16,8.95431,50,0
2004,2,16,8.95431,55,0
2004,2,16,8.95431,60,0
2004,2,16,8.95431,65,0
2004,2,16,8.95431,70,0
2004,2,16,8.95431,75,0
2004,2,16,8.95431,80,0
2004,2,16,8.95431,85,0
2004,2,16,8.95431,90,0
2004,2,16,8.95431,95,0
2004,2,16,8.95431,100,0
2004,2,16,8.95431,105,0
2004,2,16,8.95431,110,0
2004,2,16,8.95431,115,0
2004,2,16,8.95431,120,0
2004,2,16,8.95431,125,0
2004,2,16,8.95431,130,0
2004,2,16,8.95431,135,0
2004,2,16,8.95431,140,0
2004,2,16,8.95431,145,0
2004,2,16,8.95431,150,0
2004,2,16,8.95431,155,0
2004,2,16,8.95431,160,0.21829
2004,2,16,8.95431,165,0.32744
2004,2,16,8.95431,170,1.29395
2004,2,16,8.95431,175,0.43659
2004,2,16,8.95431,180,0.89902
2004,2,16,8.95431,185,0.21829
2004,2,16,8.95431,190,0.32744
2004,2,16,8.95431,195,0.72238
2004,2,16,8.95431,200,0.54574
2004,2,16,8.95431,205,0.39494
2004,2,16,8.95431,210,0.61323
2004,2,16,8.95431,215,0.39494
2004,2,16,8.95431,220,0.10915
2004,2,16,8.95431,225,0.21829
2004,2,16,8.95431,230,0.89902
2004,2,16,8.95431,235,0
2004,2,16,8.95431,240,0.39494
2004,2,16,8.95431,245,0.39494
2004,2,16,8.95431,250,0
2004,2,16,8.95431,255,0.10915
2004,2,16,8.95431,260,0.10915
2004,2,16,8.95431,265,0.10915
2004,2,16,8.95431,270,0.10915
2004,2,16,8.95431,275,0
2004,2,16,8.95431,280,0
2004,2,16,8.95431,285,0
2004,2,16,8.95431,290,0
2004,2,16,8.95431,295,0
2004,2,16,8.95431,300,0.10915
2004,2,16,8.95431,305,0
2004,2,16,8.95431,310,0
2004,2,16,8.95431,315,0
2004,2,16,8.95431,320,0
2004,2,16,8.95431,325,0
2004,2,16,8.95431,330,0
2004,11,16,64.017,20,0
2004,11,16,64.017,25,0
2004,11,16,64.017,30,0
2004,11,16,64.017,35,0
2004,11,16,64.017,40,0
2004,11,16,64.017,45,0
2004,11,16,64.017,50,0
2004,11,16,64.017,55,0
2004,11,16,64.017,60,0
2004,11,16,64.017,65,0
2004,11,16,64.017,70,0
2004,11,16,64.017,75,0
2004,11,16,64.017,80,0
2004,11,16,64.017,85,0
2004,11,16,64.017,90,0
2004,11,16,64.017,95,0
2004,11,16,64.017,100,0
2004,11,16,64.017,105,0
2004,11,16,64.017,110,0
2004,11,16,64.017,115,0
2004,11,16,64.017,120,0
2004,11,16,64.017,125,0
2004,11,16,64.017,130,0
2004,11,16,64.017,135,0
2004,11,16,64.017,140,1.02417
2004,11,16,64.017,145,0
2004,11,16,64.017,150,0.13641
2004,11,16,64.017,155,3.34533
2004,11,16,64.017,160,1.63151
2004,11,16,64.017,165,2.45758
2004,11,16,64.017,170,4.82527
2004,11,16,64.017,175,5.93174
2004,11,16,64.017,180,4.91515
2004,11,16,64.017,185,7.01002
2004,11,16,64.017,190,5.78017
2004,11,16,64.017,195,6.06815
2004,11,16,64.017,200,5.71848
2004,11,16,64.017,205,7.33696
2004,11,16,64.017,210,1.56982
2004,11,16,64.017,215,2.04075
2004,11,16,64.017,220,1.16058
2004,11,16,64.017,225,1.29699
2004,11,16,64.017,230,0.13641
2004,11,16,64.017,235,0.60735
2004,11,16,64.017,240,1.02417
2004,11,16,64.017,245,0
2004,11,16,64.017,250,0
2004,11,16,64.017,255,0
2004,11,16,64.017,260,0
2004,11,16,64.017,265,0
2004,11,16,64.017,270,0
2004,11,16,64.017,275,0
2004,11,16,64.017,280,0
2004,11,16,64.017,285,0
2004,11,16,64.017,290,0
2004,11,16,64.017,295,0
2004,11,16,64.017,300,0
2004,11,16,64.017,305,0
2004,11,16,64.017,310,0
2004,11,16,64.017,315,0
2004,11,16,64.017,320,0
2004,11,16,64.017,325,0
2004,11,16,64.017,330,0
2005,11,16,24.1247,20,0
2005,11,16,24.1247,25,0
2005,11,16,24.1247,30,0
2005,11,16,24.1247,35,0
2005,11,16,24.1247,40,0
2005,11,16,24.1247,45,0
2005,11,16,24.1247,50,0
2005,11,16,24.1247,55,0
2005,11,16,24.1247,60,0
2005,11,16,24.1247,65,0
2005,11,16,24.1247,70,0
2005,11,16,24.1247,75,0
2005,11,16,24.1247,80,0
2005,11,16,24.1247,85,0
2005,11,16,24.1247,90,0
2005,11,16,24.1247,95,0
2005,11,16,24.1247,100,0
2005,11,16,24.1247,105,0
2005,11,16,24.1247,110,0
2005,11,16,24.1247,115,0
2005,11,16,24.1247,120,0
2005,11,16,24.1247,125,0
2005,11,16,24.1247,130,0
2005,11,16,24.1247,135,0
2005,11,16,24.1247,140,0
2005,11,16,24.1247,145,0
2005,11,16,24.1247,150,0
2005,11,16,24.1247,155,0
2005,11,16,24.1247,160,0.30069
2005,11,16,24.1247,165,0.30069
2005,11,16,24.1247,170,1.23219
2005,11,16,24.1247,175,0.45103
2005,11,16,24.1247,180,2.01923
2005,11,16,24.1247,185,4.20352
2005,11,16,24.1247,190,4.96111
2005,11,16,24.1247,195,2.61763
2005,11,16,24.1247,200,3.40764
2005,11,16,24.1247,205,1.86301
2005,11,16,24.1247,210,1.073
2005,11,16,24.1247,215,1.24394
2005,11,16,24.1247,220,0.15034
2005,11,16,24.1247,225,0
2005,11,16,24.1247,230,0
2005,11,16,24.1247,235,0
2005,11,16,24.1247,240,0.15034
2005,11,16,24.1247,245,0
2005,11,16,24.1247,250,0
2005,11,16,24.1247,255,0
2005,11,16,24.1247,260,0.15034
2005,11,16,24.1247,265,0
2005,11,16,24.1247,270,0
2005,11,16,24.1247,275,0
2005,11,16,24.1247,280,0
2005,11,16,24.1247,285,0
2005,11,16,24.1247,290,0
2005,11,16,24.1247,295,0
2005,11,16,24.1247,300,0
2005,11,16,24.1247,305,0
2005,11,16,24.1247,310,0
2005,11,16,24.1247,315,0
2005,11,16,24.1247,320,0
2005,11,16,24.1247,325,0
2005,11,16,24.1247,330,0
2006,11,16,57,20,0
2006,11,16,57,25,0
2006,11,16,57,30,0
2006,11,16,57,35,0
2006,11,16,57,40,0
2006,11,16,57,45,0
2006,11,16,57,50,0
2006,11,16,57,55,0
2006,11,16,57,60,0
2006,11,16,57,65,0
2006,11,16,57,70,0
2006,11,16,57,75,0
2006,11,16,57,80,0
2006,11,16,57,85,0
2006,11,16,57,90,0
2006,11,16,57,95,0
2006,11,16,57,100,0
2006,11,16,57,105,0
2006,11,16,57,110,0
2006,11,16,57,115,0
2006,11,16,57,120,0
2006,11,16,57,125,0
2006,11,16,57,130,0
2006,11,16,57,135,0
2006,11,16,57,140,0
2006,11,16,57,145,0
2006,11,16,57,150,0.84603
2006,11,16,57,155,1.37307
2006,11,16,57,160,0
2006,11,16,57,165,0
2006,11,16,57,170,8.8102
2006,11,16,57,175,1.67097
2006,11,16,57,180,7.87939
2006,11,16,57,185,9.84459
2006,11,16,57,190,4.05934
2006,11,16,57,195,5.26329
2006,11,16,57,200,3.50415
2006,11,16,57,205,6.61005
2006,11,16,57,210,5.5966
2006,11,16,57,215,1.35199
2006,11,16,57,220,0
2006,11,16,57,225,0.19035
2006,11,16,57,230,0
2006,11,16,57,235,0
2006,11,16,57,240,0
2006,11,16,57,245,0
2006,11,16,57,250,0
2006,11,16,57,255,0
2006,11,16,57,260,0
2006,11,16,57,265,0
2006,11,16,57,270,0
2006,11,16,57,275,0
2006,11,16,57,280,0
2006,11,16,57,285,0
2006,11,16,57,290,0
2006,11,16,57,295,0
2006,11,16,57,300,0
2006,11,16,57,305,0
2006,11,16,57,310,0
2006,11,16,57,315,0
2006,11,16,57,320,0
2006,11,16,57,325,0
2006,11,16,57,330,0
2007,8,16,18.7482,20,0
2007,8,16,18.7482,25,0
2007,8,16,18.7482,30,0
2007,8,16,18.7482,35,0
2007,8,16,18.7482,40,0
2007,8,16,18.7482,45,0
2007,8,16,18.7482,50,0
2007,8,16,18.7482,55,0
2007,8,16,18.7482,60,0
2007,8,16,18.7482,65,0
2007,8,16,18.7482,70,0
2007,8,16,18.7482,75,0
2007,8,16,18.7482,80,0
2007,8,16,18.7482,85,0
2007,8,16,18.7482,90,0
2007,8,16,18.7482,95,0
2007,8,16,18.7482,100,0
2007,8,16,18.7482,105,0
2007,8,16,18.7482,110,0.22246
2007,8,16,18.7482,115,0
2007,8,16,18.7482,120,1.04215
2007,8,16,18.7482,125,0
2007,8,16,18.7482,130,0
2007,8,16,18.7482,135,0
2007,8,16,18.7482,140,0
2007,8,16,18.7482,145,0
2007,8,16,18.7482,150,1.04215
2007,8,16,18.7482,155,0
2007,8,16,18.7482,160,0.23222
2007,8,16,18.7482,165,0.89959
2007,8,16,18.7482,170,0.90935
2007,8,16,18.7482,175,4.49048
2007,8,16,18.7482,180,2.77119
2007,8,16,18.7482,185,1.49683
2007,8,16,18.7482,190,2.0843
2007,8,16,18.7482,195,2.17396
2007,8,16,18.7482,200,0.46443
2007,8,16,18.7482,205,0.69665
2007,8,16,18.7482,210,0
2007,8,16,18.7482,215,0
2007,8,16,18.7482,220,0
2007,8,16,18.7482,225,0
2007,8,16,18.7482,230,0.22246
2007,8,16,18.7482,235,0
2007,8,16,18.7482,240,0
2007,8,16,18.7482,245,0
2007,8,16,18.7482,250,0
2007,8,16,18.7482,255,0
2007,8,16,18.7482,260,0
2007,8,16,18.7482,265,0
2007,8,16,18.7482,270,0
2007,8,16,18.7482,275,0
2007,8,16,18.7482,280,0
2007,8,16,18.7482,285,0
2007,8,16,18.7482,290,0
2007,8,16,18.7482,295,0
2007,8,16,18.7482,300,0
2007,8,16,18.7482,305,0
2007,8,16,18.7482,310,0
2007,8,16,18.7482,315,0
2007,8,16,18.7482,320,0
2007,8,16,18.7482,325,0
2007,8,16,18.7482,330,0
2007,11,16,22.6327,20,0
2007,11,16,22.6327,25,0
2007,11,16,22.6327,30,0
2007,11,16,22.6327,35,0
2007,11,16,22.6327,40,0
2007,11,16,22.6327,45,0
2007,11,16,22.6327,50,0
2007,11,16,22.6327,55,0
2007,11,16,22.6327,60,0
2007,11,16,22.6327,65,0
2007,11,16,22.6327,70,0
2007,11,16,22.6327,75,0
2007,11,16,22.6327,80,0
2007,11,16,22.6327,85,0
2007,11,16,22.6327,90,0
2007,11,16,22.6327,95,0
2007,11,16,22.6327,100,0
2007,11,16,22.6327,105,0
2007,11,16,22.6327,110,0
2007,11,16,22.6327,115,0
2007,11,16,22.6327,120,0
2007,11,16,22.6327,125,0
2007,11,16,22.6327,130,0
2007,11,16,22.6327,135,0
2007,11,16,22.6327,140,0
2007,11,16,22.6327,145,0.17932
2007,11,16,22.6327,150,0.53796
2007,11,16,22.6327,155,2.64672
2007,11,16,22.6327,160,0.53796
2007,11,16,22.6327,165,1.39305
2007,11,16,22.6327,170,0.69652
2007,11,16,22.6327,175,3.16393
2007,11,16,22.6327,180,1.91665
2007,11,16,22.6327,185,0.5172
2007,11,16,22.6327,190,5.10133
2007,11,16,22.6327,195,2.98461
2007,11,16,22.6327,200,2.95745
2007,11,16,22.6327,205,0
2007,11,16,22.6327,210,0
2007,11,16,22.6327,215,0
2007,11,16,22.6327,220,0
2007,11,16,22.6327,225,0
2007,11,16,22.6327,230,0
2007,11,16,22.6327,235,0
2007,11,16,22.6327,240,0
2007,11,16,22.6327,245,0
2007,11,16,22.6327,250,0
2007,11,16,22.6327,255,0
2007,11,16,22.6327,260,0
2007,11,16,22.6327,265,0
2007,11,16,22.6327,270,0
2007,11,16,22.6327,275,0
2007,11,16,22.6327,280,0
2007,11,16,22.6327,285,0
2007,11,16,22.6327,290,0
2007,11,16,22.6327,295,0
2007,11,16,22.6327,300,0
2007,11,16,22.6327,305,0
2007,11,16,22.6327,310,0
2007,11,16,22.6327,315,0
2007,11,16,22.6327,320,0
2007,11,16,22.6327,325,0
2007,11,16,22.6327,330,0
2008,8,16,38.2954,20,0
2008,8,16,38.2954,25,0
2008,8,16,38.2954,30,0
2008,8,16,38.2954,35,0
2008,8,16,38.2954,40,0
2008,8,16,38.2954,45,0
2008,8,16,38.2954,50,0
2008,8,16,38.2954,55,0
2008,8,16,38.2954,60,0
2008,8,16,38.2954,65,0
2008,8,16,38.2954,70,0
2008,8,16,38.2954,75,0
2008,8,16,38.2954,80,0
2008,8,16,38.2954,85,0
2008,8,16,38.2954,90,0
2008,8,16,38.2954,95,0
2008,8,16,38.2954,100,0.98418
