Fleet,Fleet_Name,Yr,Seas,Catch
7,F07_LL.AU.3,2005,2,59.1722
7,F07_LL.AU.3,2005,3,8.10668
7,F07_LL.AU.3,2005,4,17.7042
7,F07_LL.AU.3,2006,1,132.324
7,F07_LL.AU.3,2006,2,34.2312
7,F07_LL.AU.3,2006,3,5.11732
7,F07_LL.AU.3,2006,4,12.2661
7,F07_LL.AU.3,2007,1,36.3217
7,F07_LL.AU.3,2007,2,56.2192
7,F07_LL.AU.3,2007,3,6.10201
7,F07_LL.AU.3,2007,4,12.0529
7,F07_LL.AU.3,2008,1,50.1086
7,F07_LL.AU.3,2008,2,24.6872
7,F07_LL.AU.3,2008,3,10.7311
7,F07_LL.AU.3,2008,4,4.63197
7,F07_LL.AU.3,2009,1,66.3171
7,F07_LL.AU.3,2009,2,25.0618
7,F07_LL.AU.3,2009,3,13.1756
7,F07_LL.AU.3,2009,4,5.79642
7,F07_LL.AU.3,2010,1,47.9355
7,F07_LL.AU.3,2010,2,37.7953
7,F07_LL.AU.3,2010,3,13.663
7,F07_LL.AU.3,2010,4,17.1717
7,F07_LL.AU.3,2011,1,44.5802
7,F07_LL.AU.3,2011,2,33.9323
7,F07_LL.AU.3,2011,3,15.3273
7,F07_LL.AU.3,2011,4,18.5409
7,F07_LL.AU.3,2012,1,39.9984
7,F07_LL.AU.3,2012,2,19.9237
7,F07_LL.AU.3,2012,3,7.21312
7,F07_LL.AU.3,2012,4,7.77305
7,F07_LL.AU.3,2013,1,33.6186
7,F07_LL.AU.3,2013,2,17.4946
7,F07_LL.AU.3,2013,3,4.99015
7,F07_LL.AU.3,2013,4,5.7471
7,F07_LL.AU.3,2014,1,24.1245
7,F07_LL.AU.3,2014,2,20.4914
7,F07_LL.AU.3,2014,3,9.03274
7,F07_LL.AU.3,2014,4,8.02838
7,F07_LL.AU.3,2015,1,36.671
7,F07_LL.AU.3,2015,2,19.6317
7,F07_LL.AU.3,2015,3,4.78608
7,F07_LL.AU.3,2015,4,13.658
7,F07_LL.AU.3,2016,1,20.6473
7,F07_LL.AU.3,2016,2,26.6987
7,F07_LL.AU.3,2016,3,13.9201
7,F07_LL.AU.3,2016,4,17.1649
7,F07_LL.AU.3,2017,1,12.9657
7,F07_LL.AU.3,2017,2,18.3992
7,F07_LL.AU.3,2017,3,11.7119
7,F07_LL.AU.3,2017,4,10.4241
7,F07_LL.AU.3,2018,1,26.822
7,F07_LL.AU.3,2018,2,27.472
7,F07_LL.AU.3,2018,3,10.366
7,F07_LL.AU.3,2018,4,10.8283
7,F07_LL.AU.3,2019,1,23.707
7,F07_LL.AU.3,2019,2,28.9797
7,F07_LL.AU.3,2019,3,6.29845
7,F07_LL.AU.3,2019,4,2.87036
7,F07_LL.AU.3,2020,1,18.5902
7,F07_LL.AU.3,2020,2,15.2066
7,F07_LL.AU.3,2020,3,5.48542
7,F07_LL.AU.3,2020,4,8.96124
7,F07_LL.AU.3,2021,1,27.7303
7,F07_LL.AU.3,2021,2,26.5849
7,F07_LL.AU.3,2021,3,1.9559
7,F07_LL.AU.3,2021,4,4.05014
7,F07_LL.AU.3,2022,1,14.9596
7,F07_LL.AU.3,2022,2,27.03
7,F07_LL.AU.3,2022,3,14.6506
7,F07_LL.AU.3,2022,4,10.739
8,F08_LL.NZ.3,1952,1,0
8,F08_LL.NZ.3,1952,2,0
8,F08_LL.NZ.3,1952,3,0
8,F08_LL.NZ.3,1952,4,0
8,F08_LL.NZ.3,1953,1,0
8,F08_LL.NZ.3,1953,2,0
8,F08_LL.NZ.3,1953,3,0
8,F08_LL.NZ.3,1953,4,0
8,F08_LL.NZ.3,1954,1,0
8,F08_LL.NZ.3,1954,2,0
8,F08_LL.NZ.3,1954,3,0
8,F08_LL.NZ.3,1954,4,0
8,F08_LL.NZ.3,1955,1,0
8,F08_LL.NZ.3,1955,2,0
8,F08_LL.NZ.3,1955,3,0
8,F08_LL.NZ.3,1955,4,0
8,F08_LL.NZ.3,1956,1,0
8,F08_LL.NZ.3,1956,2,0
8,F08_LL.NZ.3,1956,3,0
8,F08_LL.NZ.3,1956,4,0
8,F08_LL.NZ.3,1957,1,0
8,F08_LL.NZ.3,1957,2,0
8,F08_LL.NZ.3,1957,3,0
8,F08_LL.NZ.3,1957,4,0
8,F08_LL.NZ.3,1958,1,0
8,F08_LL.NZ.3,1958,2,0
8,F08_LL.NZ.3,1958,3,0
8,F08_LL.NZ.3,1958,4,0
8,F08_LL.NZ.3,1959,1,0
8,F08_LL.NZ.3,1959,2,0
8,F08_LL.NZ.3,1959,3,0
8,F08_LL.NZ.3,1959,4,0
8,F08_LL.NZ.3,1960,1,0
8,F08_LL.NZ.3,1960,2,0
8,F08_LL.NZ.3,1960,3,0
8,F08_LL.NZ.3,1960,4,0
8,F08_LL.NZ.3,1961,1,0
8,F08_LL.NZ.3,1961,2,0
8,F08_LL.NZ.3,1961,3,0
8,F08_LL.NZ.3,1961,4,0
8,F08_LL.NZ.3,1962,1,0
8,F08_LL.NZ.3,1962,2,0
8,F08_LL.NZ.3,1962,3,0
8,F08_LL.NZ.3,1962,4,0
8,F08_LL.NZ.3,1963,1,0
8,F08_LL.NZ.3,1963,2,0
8,F08_LL.NZ.3,1963,3,0
8,F08_LL.NZ.3,1963,4,0
8,F08_LL.NZ.3,1964,1,0
8,F08_LL.NZ.3,1964,2,0
8,F08_LL.NZ.3,1964,3,0
8,F08_LL.NZ.3,1964,4,0
8,F08_LL.NZ.3,1965,1,0
8,F08_LL.NZ.3,1965,2,0
8,F08_LL.NZ.3,1965,3,0
8,F08_LL.NZ.3,1965,4,0
8,F08_LL.NZ.3,1966,1,0
8,F08_LL.NZ.3,1966,2,0
8,F08_LL.NZ.3,1966,3,0
8,F08_LL.NZ.3,1966,4,0
8,F08_LL.NZ.3,1967,1,0
8,F08_LL.NZ.3,1967,2,0
8,F08_LL.NZ.3,1967,3,0
8,F08_LL.NZ.3,1967,4,0
8,F08_LL.NZ.3,1968,1,0
8,F08_LL.NZ.3,1968,2,0
8,F08_LL.NZ.3,1968,3,0
8,F08_LL.NZ.3,1968,4,0
8,F08_LL.NZ.3,1969,1,0
8,F08_LL.NZ.3,1969,2,0
8,F08_LL.NZ.3,1969,3,0
8,F08_LL.NZ.3,1969,4,0
8,F08_LL.NZ.3,1970,1,0
8,F08_LL.NZ.3,1970,2,0
8,F08_LL.NZ.3,1970,3,0
8,F08_LL.NZ.3,1970,4,0
8,F08_LL.NZ.3,1971,1,0
8,F08_LL.NZ.3,1971,2,0
8,F08_LL.NZ.3,1971,3,0
8,F08_LL.NZ.3,1971,4,0
8,F08_LL.NZ.3,1972,1,0
8,F08_LL.NZ.3,1972,2,0
8,F08_LL.NZ.3,1972,3,0
8,F08_LL.NZ.3,1972,4,0
8,F08_LL.NZ.3,1973,1,0
8,F08_LL.NZ.3,1973,2,0
8,F08_LL.NZ.3,1973,3,0
8,F08_LL.NZ.3,1973,4,0
8,F08_LL.NZ.3,1974,1,0
8,F08_LL.NZ.3,1974,2,0
8,F08_LL.NZ.3,1974,3,0
8,F08_LL.NZ.3,1974,4,0
8,F08_LL.NZ.3,1975,1,0
8,F08_LL.NZ.3,1975,2,0
8,F08_LL.NZ.3,1975,3,0
8,F08_LL.NZ.3,1975,4,0
8,F08_LL.NZ.3,1976,1,0
8,F08_LL.NZ.3,1976,2,0
8,F08_LL.NZ.3,1976,3,0
8,F08_LL.NZ.3,1976,4,0
8,F08_LL.NZ.3,1977,1,0
8,F08_LL.NZ.3,1977,2,0
8,F08_LL.NZ.3,1977,3,0
8,F08_LL.NZ.3,1977,4,0
8,F08_LL.NZ.3,1978,1,0
8,F08_LL.NZ.3,1978,2,0
8,F08_LL.NZ.3,1978,3,0
8,F08_LL.NZ.3,1978,4,0
8,F08_LL.NZ.3,1979,1,0
8,F08_LL.NZ.3,1979,2,0
8,F08_LL.NZ.3,1979,3,0
8,F08_LL.NZ.3,1979,4,0
8,F08_LL.NZ.3,1980,1,0
8,F08_LL.NZ.3,1980,2,0
8,F08_LL.NZ.3,1980,3,0
8,F08_LL.NZ.3,1980,4,0
8,F08_LL.NZ.3,1981,1,0
8,F08_LL.NZ.3,1981,2,0
8,F08_LL.NZ.3,1981,3,0
8,F08_LL.NZ.3,1981,4,0
8,F08_LL.NZ.3,1982,1,0
8,F08_LL.NZ.3,1982,2,0
8,F08_LL.NZ.3,1982,3,0
8,F08_LL.NZ.3,1982,4,0
8,F08_LL.NZ.3,1983,1,0
8,F08_LL.NZ.3,1983,2,0
8,F08_LL.NZ.3,1983,3,0
8,F08_LL.NZ.3,1983,4,0
8,F08_LL.NZ.3,1984,1,0
8,F08_LL.NZ.3,1984,2,0
8,F08_LL.NZ.3,1984,3,0
8,F08_LL.NZ.3,1984,4,0
8,F08_LL.NZ.3,1985,1,0
8,F08_LL.NZ.3,1985,2,0
8,F08_LL.NZ.3,1985,3,0
8,F08_LL.NZ.3,1985,4,0
8,F08_LL.NZ.3,1986,1,0
8,F08_LL.NZ.3,1986,2,0
8,F08_LL.NZ.3,1986,3,0
8,F08_LL.NZ.3,1986,4,0
8,F08_LL.NZ.3,1987,1,0
8,F08_LL.NZ.3,1987,2,0
8,F08_LL.NZ.3,1987,3,0
8,F08_LL.NZ.3,1987,4,0
8,F08_LL.NZ.3,1988,1,0
8,F08_LL.NZ.3,1988,2,0
8,F08_LL.NZ.3,1988,3,0
8,F08_LL.NZ.3,1988,4,0
8,F08_LL.NZ.3,1989,1,0
8,F08_LL.NZ.3,1989,2,0
8,F08_LL.NZ.3,1989,3,0
8,F08_LL.NZ.3,1989,4,0
8,F08_LL.NZ.3,1990,1,0
8,F08_LL.NZ.3,1990,2,30.6005
8,F08_LL.NZ.3,1990,3,0
8,F08_LL.NZ.3,1990,4,0
8,F08_LL.NZ.3,1991,1,0
8,F08_LL.NZ.3,1991,2,0
8,F08_LL.NZ.3,1991,3,0.0796531
8,F08_LL.NZ.3,1991,4,0
8,F08_LL.NZ.3,1992,1,0
8,F08_LL.NZ.3,1992,2,0
8,F08_LL.NZ.3,1992,3,0
8,F08_LL.NZ.3,1992,4,0
8,F08_LL.NZ.3,1993,1,0.548019
8,F08_LL.NZ.3,1993,2,0
8,F08_LL.NZ.3,1993,3,0.0775796
8,F08_LL.NZ.3,1993,4,0
8,F08_LL.NZ.3,1994,1,3.87072
8,F08_LL.NZ.3,1994,2,1.07809
8,F08_LL.NZ.3,1994,3,0
8,F08_LL.NZ.3,1994,4,0
8,F08_LL.NZ.3,1995,1,11.2179
8,F08_LL.NZ.3,1995,2,5.35209
8,F08_LL.NZ.3,1995,3,0.15345
8,F08_LL.NZ.3,1995,4,4.71019
8,F08_LL.NZ.3,1996,1,48.7412
8,F08_LL.NZ.3,1996,2,2.89368
8,F08_LL.NZ.3,1996,3,0.15733
8,F08_LL.NZ.3,1996,4,9.00037
8,F08_LL.NZ.3,1997,1,27.4039
8,F08_LL.NZ.3,1997,2,10.1674
8,F08_LL.NZ.3,1997,3,0.227141
8,F08_LL.NZ.3,1997,4,1.48543
8,F08_LL.NZ.3,1998,1,37.238
8,F08_LL.NZ.3,1998,2,8.75188
8,F08_LL.NZ.3,1998,3,3.37805
8,F08_LL.NZ.3,1998,4,4.78918
8,F08_LL.NZ.3,1999,1,168.417
8,F08_LL.NZ.3,1999,2,34.0597
8,F08_LL.NZ.3,1999,3,3.0949
8,F08_LL.NZ.3,1999,4,11.7586
8,F08_LL.NZ.3,2000,1,59.113
8,F08_LL.NZ.3,2000,2,12.7637
8,F08_LL.NZ.3,2000,3,5.4047
8,F08_LL.NZ.3,2000,4,0.945188
8,F08_LL.NZ.3,2001,1,50.1705
8,F08_LL.NZ.3,2001,2,9.89959
8,F08_LL.NZ.3,2001,3,5.64303
8,F08_LL.NZ.3,2001,4,1.24436
8,F08_LL.NZ.3,2002,1,23.9207
8,F08_LL.NZ.3,2002,2,2.67177
8,F08_LL.NZ.3,2002,3,0.823756
8,F08_LL.NZ.3,2002,4,0.565218
8,F08_LL.NZ.3,2003,1,8.11275
8,F08_LL.NZ.3,2003,2,8.79212
8,F08_LL.NZ.3,2003,3,5.63354
8,F08_LL.NZ.3,2003,4,0.558302
8,F08_LL.NZ.3,2004,1,42.7207
8,F08_LL.NZ.3,2004,2,7.95696
8,F08_LL.NZ.3,2004,3,2.86085
8,F08_LL.NZ.3,2004,4,0
8,F08_LL.NZ.3,2005,1,21.8784
8,F08_LL.NZ.3,2005,2,13.031
8,F08_LL.NZ.3,2005,3,1.88337
8,F08_LL.NZ.3,2005,4,0.489518
8,F08_LL.NZ.3,2006,1,16.3273
8,F08_LL.NZ.3,2006,2,3.97471
8,F08_LL.NZ.3,2006,3,0.162455
8,F08_LL.NZ.3,2006,4,0.243698
8,F08_LL.NZ.3,2007,1,0.728052
8,F08_LL.NZ.3,2007,2,0.56139
8,F08_LL.NZ.3,2007,3,0
8,F08_LL.NZ.3,2007,4,0
8,F08_LL.NZ.3,2008,1,22.4088
8,F08_LL.NZ.3,2008,2,2.49997
8,F08_LL.NZ.3,2008,3,2.05154
8,F08_LL.NZ.3,2008,4,0
8,F08_LL.NZ.3,2009,1,14.5397
8,F08_LL.NZ.3,2009,2,6.28586
8,F08_LL.NZ.3,2009,3,1.894
8,F08_LL.NZ.3,2009,4,0.331224
8,F08_LL.NZ.3,2010,1,16.3379
8,F08_LL.NZ.3,2010,2,3.06672
8,F08_LL.NZ.3,2010,3,0.331223
8,F08_LL.NZ.3,2010,4,0.165112
8,F08_LL.NZ.3,2011,1,26.5183
8,F08_LL.NZ.3,2011,2,8.07524
8,F08_LL.NZ.3,2011,3,2.27071
8,F08_LL.NZ.3,2011,4,0.241838
8,F08_LL.NZ.3,2012,1,21.6424
8,F08_LL.NZ.3,2012,2,0.800147
8,F08_LL.NZ.3,2012,3,1.76321
8,F08_LL.NZ.3,2012,4,0.0801346
8,F08_LL.NZ.3,2013,1,14.6932
8,F08_LL.NZ.3,2013,2,5.48695
8,F08_LL.NZ.3,2013,3,0.396044
8,F08_LL.NZ.3,2013,4,0.0787275
8,F08_LL.NZ.3,2014,1,17.0199
8,F08_LL.NZ.3,2014,2,6.18609
8,F08_LL.NZ.3,2014,3,0.765487
8,F08_LL.NZ.3,2014,4,2.19644
8,F08_LL.NZ.3,2015,1,33.3578
8,F08_LL.NZ.3,2015,2,8.83426
8,F08_LL.NZ.3,2015,3,0.151939
8,F08_LL.NZ.3,2015,4,0.152603
8,F08_LL.NZ.3,2016,1,32.3474
8,F08_LL.NZ.3,2016,2,13.9631
8,F08_LL.NZ.3,2016,3,1.99958
8,F08_LL.NZ.3,2016,4,0
8,F08_LL.NZ.3,2017,1,14.3549
8,F08_LL.NZ.3,2017,2,5.90016
8,F08_LL.NZ.3,2017,3,0.468476
8,F08_LL.NZ.3,2017,4,0.0783768
8,F08_LL.NZ.3,2018,1,13.1357
8,F08_LL.NZ.3,2018,2,4.10502
8,F08_LL.NZ.3,2018,3,1.10781
8,F08_LL.NZ.3,2018,4,0.316156
8,F08_LL.NZ.3,2019,1,4.66239
8,F08_LL.NZ.3,2019,2,0.635171
8,F08_LL.NZ.3,2019,3,0.318909
8,F08_LL.NZ.3,2019,4,0.318929
8,F08_LL.NZ.3,2020,1,3.57505
8,F08_LL.NZ.3,2020,2,2.60009
8,F08_LL.NZ.3,2020,3,0.927113
8,F08_LL.NZ.3,2020,4,0
8,F08_LL.NZ.3,2021,1,33.2763
8,F08_LL.NZ.3,2021,2,2.70231
8,F08_LL.NZ.3,2021,3,0.0724407
8,F08_LL.NZ.3,2021,4,0
8,F08_LL.NZ.3,2022,1,5.47301
8,F08_LL.NZ.3,2022,2,0.740549
8,F08_LL.NZ.3,2022,3,0.150263
8,F08_LL.NZ.3,2022,4,2.6657
9,F09.REC.AU.3,1952,1,0.102739
9,F09.REC.AU.3,1952,2,0
9,F09.REC.AU.3,1952,3,0
9,F09.REC.AU.3,1952,4,0
9,F09.REC.AU.3,1953,1,0.422849
9,F09.REC.AU.3,1953,2,0
9,F09.REC.AU.3,1953,3,0
9,F09.REC.AU.3,1953,4,0
9,F09.REC.AU.3,1954,1,0.317247
9,F09.REC.AU.3,1954,2,0
9,F09.REC.AU.3,1954,3,0
9,F09.REC.AU.3,1954,4,0
9,F09.REC.AU.3,1955,1,0
9,F09.REC.AU.3,1955,2,0
9,F09.REC.AU.3,1955,3,0
9,F09.REC.AU.3,1955,4,0
9,F09.REC.AU.3,1956,1,0.206302
9,F09.REC.AU.3,1956,2,0
9,F09.REC.AU.3,1956,3,0
9,F09.REC.AU.3,1956,4,0
9,F09.REC.AU.3,1957,1,0
9,F09.REC.AU.3,1957,2,0
9,F09.REC.AU.3,1957,3,0
9,F09.REC.AU.3,1957,4,0
9,F09.REC.AU.3,1958,1,0
9,F09.REC.AU.3,1958,2,0
9,F09.REC.AU.3,1958,3,0
9,F09.REC.AU.3,1958,4,0
9,F09.REC.AU.3,1959,1,0.397345
9,F09.REC.AU.3,1959,2,0
9,F09.REC.AU.3,1959,3,0
9,F09.REC.AU.3,1959,4,0
9,F09.REC.AU.3,1960,1,0.474093
9,F09.REC.AU.3,1960,2,0
9,F09.REC.AU.3,1960,3,0
9,F09.REC.AU.3,1960,4,0
9,F09.REC.AU.3,1961,1,0.471093
9,F09.REC.AU.3,1961,2,0
9,F09.REC.AU.3,1961,3,0
9,F09.REC.AU.3,1961,4,0
9,F09.REC.AU.3,1962,1,0.282925
9,F09.REC.AU.3,1962,2,0
9,F09.REC.AU.3,1962,3,0
9,F09.REC.AU.3,1962,4,0
9,F09.REC.AU.3,1963,1,0.375987
9,F09.REC.AU.3,1963,2,0
9,F09.REC.AU.3,1963,3,0
9,F09.REC.AU.3,1963,4,0
9,F09.REC.AU.3,1964,1,0.571927
9,F09.REC.AU.3,1964,2,0
9,F09.REC.AU.3,1964,3,0
9,F09.REC.AU.3,1964,4,0
9,F09.REC.AU.3,1965,1,0.286463
9,F09.REC.AU.3,1965,2,0
9,F09.REC.AU.3,1965,3,0
9,F09.REC.AU.3,1965,4,0
9,F09.REC.AU.3,1966,1,0.189822
9,F09.REC.AU.3,1966,2,0
9,F09.REC.AU.3,1966,3,0
9,F09.REC.AU.3,1966,4,0
9,F09.REC.AU.3,1967,1,0.379923
9,F09.REC.AU.3,1967,2,0
9,F09.REC.AU.3,1967,3,0
9,F09.REC.AU.3,1967,4,0
9,F09.REC.AU.3,1968,1,0.675858
9,F09.REC.AU.3,1968,2,0
9,F09.REC.AU.3,1968,3,0
9,F09.REC.AU.3,1968,4,0
9,F09.REC.AU.3,1969,1,0.390344
9,F09.REC.AU.3,1969,2,0
9,F09.REC.AU.3,1969,3,0
9,F09.REC.AU.3,1969,4,0
9,F09.REC.AU.3,1970,1,0.0955947
9,F09.REC.AU.3,1970,2,0
9,F09.REC.AU.3,1970,3,0
9,F09.REC.AU.3,1970,4,0
9,F09.REC.AU.3,1971,1,0.62468
9,F09.REC.AU.3,1971,2,0
9,F09.REC.AU.3,1971,3,0
9,F09.REC.AU.3,1971,4,0
9,F09.REC.AU.3,1972,1,0.257831
9,F09.REC.AU.3,1972,2,0
9,F09.REC.AU.3,1972,3,0
9,F09.REC.AU.3,1972,4,0
9,F09.REC.AU.3,1973,1,0.0864152
9,F09.REC.AU.3,1973,2,0
9,F09.REC.AU.3,1973,3,0
9,F09.REC.AU.3,1973,4,0
9,F09.REC.AU.3,1974,1,1.34182
9,F09.REC.AU.3,1974,2,0
9,F09.REC.AU.3,1974,3,0
9,F09.REC.AU.3,1974,4,0
9,F09.REC.AU.3,1975,1,0.695211
9,F09.REC.AU.3,1975,2,0
9,F09.REC.AU.3,1975,3,0
9,F09.REC.AU.3,1975,4,0
9,F09.REC.AU.3,1976,1,0.713621
9,F09.REC.AU.3,1976,2,0
9,F09.REC.AU.3,1976,3,0
9,F09.REC.AU.3,1976,4,0
9,F09.REC.AU.3,1977,1,0.190452
9,F09.REC.AU.3,1977,2,0
9,F09.REC.AU.3,1977,3,0
9,F09.REC.AU.3,1977,4,0
9,F09.REC.AU.3,1978,1,1.41598
9,F09.REC.AU.3,1978,2,0
9,F09.REC.AU.3,1978,3,0
9,F09.REC.AU.3,1978,4,0
9,F09.REC.AU.3,1979,1,1.28604
9,F09.REC.AU.3,1979,2,0
9,F09.REC.AU.3,1979,3,0
9,F09.REC.AU.3,1979,4,0
9,F09.REC.AU.3,1980,1,2.60572
9,F09.REC.AU.3,1980,2,0
9,F09.REC.AU.3,1980,3,0
9,F09.REC.AU.3,1980,4,0
9,F09.REC.AU.3,1981,1,2.365
9,F09.REC.AU.3,1981,2,0
9,F09.REC.AU.3,1981,3,0
9,F09.REC.AU.3,1981,4,0
9,F09.REC.AU.3,1982,1,2.01599
9,F09.REC.AU.3,1982,2,0
9,F09.REC.AU.3,1982,3,0
9,F09.REC.AU.3,1982,4,0
9,F09.REC.AU.3,1983,1,1.10292
9,F09.REC.AU.3,1983,2,0
9,F09.REC.AU.3,1983,3,0
9,F09.REC.AU.3,1983,4,0
9,F09.REC.AU.3,1984,1,2.39783
9,F09.REC.AU.3,1984,2,0
9,F09.REC.AU.3,1984,3,0
9,F09.REC.AU.3,1984,4,0
9,F09.REC.AU.3,1985,1,2.1952
9,F09.REC.AU.3,1985,2,0
9,F09.REC.AU.3,1985,3,0
9,F09.REC.AU.3,1985,4,0
9,F09.REC.AU.3,1986,1,5.21355
9,F09.REC.AU.3,1986,2,0
9,F09.REC.AU.3,1986,3,0
9,F09.REC.AU.3,1986,4,0
9,F09.REC.AU.3,1987,1,6.63964
9,F09.REC.AU.3,1987,2,0
9,F09.REC.AU.3,1987,3,0
9,F09.REC.AU.3,1987,4,0
9,F09.REC.AU.3,1988,1,9.24945
9,F09.REC.AU.3,1988,2,0
9,F09.REC.AU.3,1988,3,0
9,F09.REC.AU.3,1988,4,0
9,F09.REC.AU.3,1989,1,6.5801
9,F09.REC.AU.3,1989,2,0
9,F09.REC.AU.3,1989,3,0
9,F09.REC.AU.3,1989,4,0
9,F09.REC.AU.3,1990,1,5.23714
9,F09.REC.AU.3,1990,2,0
9,F09.REC.AU.3,1990,3,0
9,F09.REC.AU.3,1990,4,0
9,F09.REC.AU.3,1991,1,3.16214
9,F09.REC.AU.3,1991,2,0
9,F09.REC.AU.3,1991,3,0
9,F09.REC.AU.3,1991,4,0
9,F09.REC.AU.3,1992,1,5.60116
9,F09.REC.AU.3,1992,2,0
9,F09.REC.AU.3,1992,3,0
9,F09.REC.AU.3,1992,4,0
9,F09.REC.AU.3,1993,1,3.60267
9,F09.REC.AU.3,1993,2,0
9,F09.REC.AU.3,1993,3,0
9,F09.REC.AU.3,1993,4,0
9,F09.REC.AU.3,1994,1,5.88435
9,F09.REC.AU.3,1994,2,0
9,F09.REC.AU.3,1994,3,0
9,F09.REC.AU.3,1994,4,0
9,F09.REC.AU.3,1995,1,6.56197
9,F09.REC.AU.3,1995,2,0
9,F09.REC.AU.3,1995,3,0
9,F09.REC.AU.3,1995,4,0
9,F09.REC.AU.3,1996,1,12.8389
9,F09.REC.AU.3,1996,2,0
9,F09.REC.AU.3,1996,3,0
9,F09.REC.AU.3,1996,4,0
9,F09.REC.AU.3,1997,1,7.90382
9,F09.REC.AU.3,1997,2,0
9,F09.REC.AU.3,1997,3,0
9,F09.REC.AU.3,1997,4,0
9,F09.REC.AU.3,1998,1,3.10719
9,F09.REC.AU.3,1998,2,0
9,F09.REC.AU.3,1998,3,0
9,F09.REC.AU.3,1998,4,0
9,F09.REC.AU.3,1999,1,3.54893
9,F09.REC.AU.3,1999,2,0
9,F09.REC.AU.3,1999,3,0
9,F09.REC.AU.3,1999,4,0
9,F09.REC.AU.3,2000,1,4.86736
9,F09.REC.AU.3,2000,2,0
9,F09.REC.AU.3,2000,3,0
9,F09.REC.AU.3,2000,4,0
9,F09.REC.AU.3,2001,1,6.19428
9,F09.REC.AU.3,2001,2,0
9,F09.REC.AU.3,2001,3,0
9,F09.REC.AU.3,2001,4,0
9,F09.REC.AU.3,2002,1,15.4284
9,F09.REC.AU.3,2002,2,0
9,F09.REC.AU.3,2002,3,0
9,F09.REC.AU.3,2002,4,0
9,F09.REC.AU.3,2003,1,6.26562
9,F09.REC.AU.3,2003,2,0
9,F09.REC.AU.3,2003,3,0
9,F09.REC.AU.3,2003,4,0
9,F09.REC.AU.3,2004,1,7.96879
9,F09.REC.AU.3,2004,2,0
9,F09.REC.AU.3,2004,3,0
9,F09.REC.AU.3,2004,4,0
9,F09.REC.AU.3,2005,1,12.526
9,F09.REC.AU.3,2005,2,0
9,F09.REC.AU.3,2005,3,0
9,F09.REC.AU.3,2005,4,0
9,F09.REC.AU.3,2006,1,5.05029
9,F09.REC.AU.3,2006,2,0
9,F09.REC.AU.3,2006,3,0
9,F09.REC.AU.3,2006,4,0
9,F09.REC.AU.3,2007,1,6.25325
9,F09.REC.AU.3,2007,2,0
9,F09.REC.AU.3,2007,3,0
9,F09.REC.AU.3,2007,4,0
9,F09.REC.AU.3,2008,1,4.63721
9,F09.REC.AU.3,2008,2,0
9,F09.REC.AU.3,2008,3,0
9,F09.REC.AU.3,2008,4,0
9,F09.REC.AU.3,2009,1,2.73395
9,F09.REC.AU.3,2009,2,0
9,F09.REC.AU.3,2009,3,0
9,F09.REC.AU.3,2009,4,0
9,F09.REC.AU.3,2010,1,6.68513
9,F09.REC.AU.3,2010,2,0
9,F09.REC.AU.3,2010,3,0
9,F09.REC.AU.3,2010,4,0
9,F09.REC.AU.3,2011,1,5.20864
9,F09.REC.AU.3,2011,2,0
9,F09.REC.AU.3,2011,3,0
9,F09.REC.AU.3,2011,4,0
9,F09.REC.AU.3,2012,1,1.67465
9,F09.REC.AU.3,2012,2,0
9,F09.REC.AU.3,2012,3,0
9,F09.REC.AU.3,2012,4,0
9,F09.REC.AU.3,2013,1,0.183933
9,F09.REC.AU.3,2013,2,0
9,F09.REC.AU.3,2013,3,0
9,F09.REC.AU.3,2013,4,0
9,F09.REC.AU.3,2014,1,0
9,F09.REC.AU.3,2014,2,0
9,F09.REC.AU.3,2014,3,0
9,F09.REC.AU.3,2014,4,0
9,F09.REC.AU.3,2015,1,0.351013
9,F09.REC.AU.3,2015,2,0
9,F09.REC.AU.3,2015,3,0
9,F09.REC.AU.3,2015,4,0
9,F09.REC.AU.3,2016,1,0
9,F09.REC.AU.3,2016,2,0
9,F09.REC.AU.3,2016,3,0
9,F09.REC.AU.3,2016,4,0
9,F09.REC.AU.3,2017,1,0.264636
9,F09.REC.AU.3,2017,2,0
9,F09.REC.AU.3,2017,3,0
9,F09.REC.AU.3,2017,4,0
9,F09.REC.AU.3,2018,1,1.16422
9,F09.REC.AU.3,2018,2,0
9,F09.REC.AU.3,2018,3,0
9,F09.REC.AU.3,2018,4,0
9,F09.REC.AU.3,2019,1,0.180842
9,F09.REC.AU.3,2019,2,0
9,F09.REC.AU.3,2019,3,0
9,F09.REC.AU.3,2019,4,0
9,F09.REC.AU.3,2020,1,1.63975
9,F09.REC.AU.3,2020,2,0
9,F09.REC.AU.3,2020,3,0
9,F09.REC.AU.3,2020,4,0
9,F09.REC.AU.3,2021,1,0.175527
9,F09.REC.AU.3,2021,2,0
9,F09.REC.AU.3,2021,3,0
9,F09.REC.AU.3,2021,4,0
9,F09.REC.AU.3,2022,1,0.33726
9,F09.REC.AU.3,2022,2,0
9,F09.REC.AU.3,2022,3,0
9,F09.REC.AU.3,2022,4,0
10,F10_REC.NZ.3,1952,1,69.5066
10,F10_REC.NZ.3,1952,2,0
10,F10_REC.NZ.3,1952,3,0
10,F10_REC.NZ.3,1952,4,0
10,F10_REC.NZ.3,1953,1,80.9166
10,F10_REC.NZ.3,1953,2,0
10,F10_REC.NZ.3,1953,3,0
10,F10_REC.NZ.3,1953,4,0
